1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,51,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,49,51
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,49,51,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,49,51
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,49,51,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,49,51
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,49,51,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,1,0,0,0,0,60,61,61,61,61,61,61,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,1,0,0,0,0,68,8,8,8,8,8,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,0,0,0,0,0,68,8,8,8,8,8,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,49,51,1,1,1,1,1,0,0,0,0,0,68,8,8,8,8,8,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51
